Prospect ID,Lead Number,Lead Origin,Lead Source,Do Not Email,Do Not Call,Converted,TotalVisits,Total Time Spent on Website,Page Views Per Visit,Last Activity,Country,Specialization,How did you hear about X Education,What is your current occupation,What matters most to you in choosing a course,Search,Magazine,Newspaper Article,X Education Forums,Newspaper,Digital Advertisement,Through Recommendations,Receive More Updates About Our Courses,Tags,Lead Quality,Update me on Supply Chain Content,Get updates on DM Content,Lead Profile,City,Asymmetrique Activity Index,Asymmetrique Profile Index,Asymmetrique Activity Score,Asymmetrique Profile Score,I agree to pay the amount through cheque,A free copy of Mastering The Interview,Last Notable Activity,Score
e8b2207a-2acf-4605-b26b-119e51488c60,602617,Landing Page Submission,Direct Traffic,No,No,1,6.0,464,6.0,SMS Sent,India,Travel and Tourism,,,,No,No,No,No,No,No,No,No,,,No,No,,Mumbai,,,,,No,Yes,SMS Sent,64.0
a4065bb8-9e1b-4782-aee2-31c9059234ef,632178,Landing Page Submission,Google,No,No,1,5.0,1464,5.0,SMS Sent,India,International Business,Email,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Busy,Not Sure,No,No,Select,Other Cities,,,,,No,No,SMS Sent,64.0
ac1d89be-d0e7-44a7-88b6-d00675e39602,602809,Landing Page Submission,Direct Traffic,No,No,1,2.0,62,2.0,SMS Sent,India,Media and Advertising,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Select,Mumbai,,,,,No,Yes,SMS Sent,64.0
336622da-91ef-4804-bcfc-0a1bac398c51,618782,Landing Page Submission,Direct Traffic,No,No,1,10.0,744,2.0,SMS Sent,India,Select,Online Search,,,No,No,No,No,No,No,No,No,,,No,No,,Mumbai,,,,,No,No,SMS Sent,64.0
5ec26a63-84ed-449e-8d09-c9f20b51a5e8,625850,Landing Page Submission,Direct Traffic,No,No,1,4.0,1023,1.33,Email Opened,India,Marketing Management,Online Search,,,No,No,No,No,No,No,No,No,Lost to EINS,,No,No,,Other Cities,,,,,No,No,Modified,64.0
68130c6a-b5f6-4524-a344-f655087c2a4c,581416,API,Olark Chat,No,No,1,0.0,0,0.0,Email Opened,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Lost to EINS,,No,No,Potential Lead,Select,02.Medium,02.Medium,15.0,16.0,No,No,Modified,64.0
dacb8ac8-04ac-401e-8f82-28e6f757e539,639302,Landing Page Submission,Google,No,No,1,5.0,1388,1.67,SMS Sent,India,Business Administration,Online Search,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Busy,Not Sure,No,No,Select,Mumbai,02.Medium,01.High,14.0,18.0,No,Yes,Modified,64.0
5859300f-98c4-4df4-88e7-e782113c5ede,608081,Landing Page Submission,Organic Search,No,No,1,7.0,14,1.75,SMS Sent,India,E-COMMERCE,Student of SomeSchool,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Select,Mumbai,,,,,No,No,SMS Sent,64.0
ee18607b-f4cb-4c8c-9f6a-cc20d43c296d,601434,Landing Page Submission,Organic Search,No,No,1,6.0,1468,6.0,SMS Sent,India,"Banking, Investment And Insurance",Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Busy,Not Sure,No,No,Select,Select,,,,,No,No,SMS Sent,64.0
b3361786-e63e-4bda-a056-3d0303739bd9,592337,API,Olark Chat,No,No,1,0.0,0,0.0,Email Opened,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,,,No,No,Select,Select,02.Medium,02.Medium,15.0,15.0,No,No,Email Opened,64.0
a2fbba4f-58c2-4e80-a091-dfd52168a5ca,583441,Landing Page Submission,Direct Traffic,No,No,1,1.0,594,1.0,Converted to Lead,India,Human Resource Management,,,,No,No,No,No,No,No,No,No,Lost to EINS,,No,No,,Mumbai,02.Medium,01.High,15.0,18.0,No,Yes,Modified,64.0
725cb85d-d2d1-49da-aaa2-6ffd50802ed4,598987,Landing Page Submission,Organic Search,No,No,1,6.0,340,6.0,Page Visited on Website,India,Human Resource Management,Select,Other,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Low in Relevance,No,No,Other Leads,Mumbai,,,,,No,Yes,Modified,64.0
6775174e-d36f-411f-a634-4378e4281854,647584,Landing Page Submission,Direct Traffic,Yes,No,1,3.0,257,1.5,SMS Sent,France,International Business,Select,Student,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Dual Specialization Student,Other Metro Cities,02.Medium,01.High,14.0,17.0,No,Yes,SMS Sent,64.0
d03c8a90-212a-49f2-961f-bbe0c0b85013,653048,Landing Page Submission,Direct Traffic,No,No,1,4.0,1252,2.0,Page Visited on Website,India,Supply Chain Management,Select,Working Professional,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Select,Mumbai,02.Medium,01.High,15.0,18.0,No,Yes,Page Visited on Website,63.0
e0ef2d08-048e-40cf-9888-2748d34cd56a,589233,Landing Page Submission,Organic Search,No,No,1,3.0,301,3.0,Page Visited on Website,India,Finance Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Potential Lead,Mumbai,02.Medium,01.High,15.0,20.0,No,Yes,Page Visited on Website,63.0
8946f26c-6915-4939-81a8-eea9abd3e90b,603370,API,Organic Search,No,No,1,2.0,1021,2.0,Email Opened,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,,,No,No,Select,Select,,,,,No,No,Email Opened,63.0
530bb94c-ad81-4fb6-b1c0-458ac22cb435,613398,Landing Page Submission,Direct Traffic,No,No,1,6.0,1399,6.0,Email Opened,India,Finance Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Not Sure,No,No,Other Leads,Thane & Outskirts,,,,,No,Yes,Email Opened,63.0
21cfac2d-957e-4613-b432-72dee7729047,609677,Landing Page Submission,Direct Traffic,No,No,1,3.0,1158,1.5,Email Opened,India,Business Administration,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Not Sure,No,No,Other Leads,Tier II Cities,,,,,No,Yes,Email Opened,63.0
6ec193f5-b88f-4626-bc9b-8e59538a1634,647775,API,Olark Chat,No,No,1,0.0,0,0.0,Email Opened,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,,,No,No,Select,Select,01.High,02.Medium,16.0,15.0,No,No,Email Opened,63.0
d4decde5-81ba-46b7-8504-3d513651eb63,636679,Landing Page Submission,Google,Yes,No,1,4.0,1452,4.0,SMS Sent,India,Supply Chain Management,Online Search,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Potential Lead,Thane & Outskirts,02.Medium,01.High,15.0,19.0,No,No,Modified,63.0
17028108-31d6-4897-8214-8996203d76da,630529,API,Google,No,No,1,3.0,519,1.0,Email Opened,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,,,No,No,Select,Select,,,,,No,No,Email Opened,63.0
49e325a1-0a90-4c79-820c-277f942c59b8,597538,Lead Add Form,Reference,Yes,No,1,,1216,,Email Bounced,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,High in Relevance,No,No,Select,Select,,,,,No,No,Modified,62.0
3a9bdbef-856b-4d92-bc31-c78a6a03b4ab,642452,Landing Page Submission,Direct Traffic,No,No,1,2.0,1948,2.0,SMS Sent,India,Human Resource Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Select,Other Cities,02.Medium,02.Medium,14.0,16.0,No,Yes,SMS Sent,62.0
f2e9807e-475b-49e9-b958-698c57484912,642303,API,Google,No,No,1,4.0,1219,1.0,Email Opened,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Closed by Horizzon,,No,No,Select,Select,02.Medium,02.Medium,14.0,15.0,No,No,Modified,62.0
50433156-56fb-41dc-99b9-cb3ad9cb5f53,646546,API,Olark Chat,No,No,1,0.0,0,0.0,Email Opened,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,,,No,No,Select,Select,01.High,02.Medium,16.0,15.0,No,No,Email Opened,62.0
e1ae760b-29d5-4916-9c76-b09d0d277c8e,581115,API,Google,No,No,1,2.0,1171,1.0,Email Opened,India,,,,,No,No,No,No,No,No,No,No,,,No,No,,,02.Medium,02.Medium,15.0,15.0,No,No,Email Opened,62.0
e0ec8f30-0787-440d-ab88-a39cce595bd3,606175,API,Google,No,No,0,3.0,514,3.0,SMS Sent,India,,,,,No,No,No,No,No,No,No,No,,,No,No,,,,,,,No,No,SMS Sent,62.0
c96aac81-a020-4b1f-9902-d726d3809122,589594,API,Olark Chat,No,No,1,0.0,0,0.0,Email Opened,,Supply Chain Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Shall take in the next coming month,High in Relevance,No,No,Potential Lead,Thane & Outskirts,01.High,01.High,16.0,17.0,No,No,Email Opened,62.0
48f3f868-e91b-45f8-9424-2b7bec338729,585712,Landing Page Submission,Direct Traffic,No,No,1,2.0,254,2.0,Email Opened,India,Human Resource Management,Select,Working Professional,Better Career Prospects,No,No,No,No,No,No,No,No,,,No,No,Select,Other Metro Cities,02.Medium,02.Medium,15.0,16.0,No,No,Email Opened,61.0
69ff5621-ae21-4b21-a37d-522f1b88625d,581371,API,Olark Chat,No,No,1,0.0,0,0.0,Email Opened,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Potential Lead,Select,02.Medium,02.Medium,15.0,16.0,No,No,Email Opened,61.0
b5e5f61b-4f7d-4d70-a15e-0d6f762ac504,595214,Landing Page Submission,Direct Traffic,No,No,1,2.0,762,2.0,Email Opened,India,International Business,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Other Leads,Other Cities,,,,,No,Yes,Email Opened,61.0
31c3877c-b41e-44aa-a9b2-9e56c788c87b,635601,Landing Page Submission,Google,No,No,0,4.0,324,4.0,Email Opened,India,Marketing Management,Multiple Sources,Student,Better Career Prospects,No,No,No,No,No,No,No,No,Interested in other courses,High in Relevance,No,No,Potential Lead,Mumbai,02.Medium,01.High,14.0,20.0,No,No,Modified,61.0
a50edd80-9d99-4ac6-b6ce-4883afb97400,588165,API,Olark Chat,No,No,1,0.0,0,0.0,Email Opened,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,,,No,No,Select,Select,02.Medium,02.Medium,15.0,15.0,No,No,Email Opened,61.0
d2089028-4a7e-11e6-b61b-22000aa8e760,643282,Lead Import,Facebook,No,No,1,0.0,0,0.0,Email Opened,,Finance Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Potential Lead,Mumbai,02.Medium,02.Medium,14.0,16.0,No,No,Email Opened,61.0
cd404868-c2dd-488d-9884-d8f130a30b49,600689,Landing Page Submission,Direct Traffic,No,No,1,7.0,17,3.5,SMS Sent,India,Business Administration,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Select,Mumbai,,,,,No,Yes,SMS Sent,61.0
5c94ac7c-c9c7-4641-9332-9a5dea27fdcd,623770,Landing Page Submission,Direct Traffic,No,No,1,10.0,151,3.33,SMS Sent,India,Operations Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Lost to EINS,Might be,No,No,Select,Mumbai,02.Medium,01.High,14.0,18.0,No,Yes,Modified,61.0
c43139b7-1bf2-4f04-a089-9298abd59621,652569,Landing Page Submission,Google,No,No,0,10.0,59,3.33,Email Opened,India,Finance Management,Word Of Mouth,Student,Better Career Prospects,No,No,No,No,No,No,No,No,Interested in other courses,Low in Relevance,No,No,Potential Lead,Thane & Outskirts,02.Medium,01.High,14.0,19.0,No,No,Email Opened,61.0
1d2e7ab5-5340-4bb8-b040-3abaac55c944,586701,API,Olark Chat,No,No,1,0.0,0,0.0,Email Opened,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,,,No,No,Select,Select,02.Medium,02.Medium,15.0,15.0,No,No,Email Opened,61.0
d71745d3-3eaf-4f60-8641-ece686491529,608348,Landing Page Submission,Direct Traffic,No,No,1,2.0,1521,2.0,SMS Sent,India,Operations Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Busy,Not Sure,No,No,Select,Mumbai,,,,,No,Yes,SMS Sent,61.0
d06400c9-d495-496e-9aee-515c8f01e9a6,622357,Landing Page Submission,Direct Traffic,No,No,1,3.0,1218,1.5,Email Opened,India,Marketing Management,,,,No,No,No,No,No,No,No,No,Lost to EINS,,No,No,,Mumbai,02.Medium,01.High,15.0,18.0,No,Yes,Email Opened,61.0
d3f18d64-291d-4d7c-baef-e3647d102121,643930,API,Organic Search,No,No,1,2.0,345,2.0,Had a Phone Conversation,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Closed by Horizzon,High in Relevance,No,No,Select,Select,02.Medium,02.Medium,13.0,15.0,No,No,Modified,60.0
f6248b17-c94e-4c5d-bcc6-04f8bfead0cd,637929,API,Google,No,No,1,2.0,1556,1.0,Olark Chat Conversation,India,Marketing Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Low in Relevance,No,No,Potential Lead,Other Cities,01.High,02.Medium,16.0,16.0,No,No,Modified,60.0
a37be853-5d9b-43dc-b8c0-07b12257cb56,635448,Landing Page Submission,Direct Traffic,No,No,1,7.0,243,2.33,SMS Sent,India,Finance Management,Online Search,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Select,Mumbai,02.Medium,01.High,14.0,18.0,No,Yes,SMS Sent,60.0
54c5cced-d6f4-4696-9cbd-85db27308f20,605254,Lead Add Form,Reference,No,No,0,0.0,0,0.0,Email Opened,,Marketing Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Interested in other courses,Not Sure,No,No,Select,Select,,,,,No,No,Email Opened,60.0
be61370e-3d40-478b-a80d-ef19c48edb83,627687,Landing Page Submission,Direct Traffic,No,No,0,3.0,23,3.0,SMS Sent,India,Business Administration,,,,No,No,No,No,No,No,No,No,,,No,No,,Mumbai,,,,,No,Yes,SMS Sent,60.0
585b92f2-5754-49d9-8473-88b74fd86c33,642098,Lead Add Form,Welingak Website,No,No,1,3.0,555,1.5,Email Opened,India,Human Resource Management,Student of SomeSchool,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,,,No,No,Select,Mumbai,02.Medium,01.High,15.0,17.0,No,No,Modified,60.0
ef27ceb2-0658-4984-8412-56d30a6f56c5,595607,Landing Page Submission,Organic Search,No,No,1,9.0,1233,4.5,Email Opened,,IT Projects Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,,,No,No,Select,Other Cities,02.Medium,02.Medium,15.0,13.0,No,Yes,Email Opened,60.0
b77e0847-eef5-4cf8-a6d4-3cce3c638d69,599320,Landing Page Submission,Direct Traffic,No,No,1,4.0,195,4.0,SMS Sent,India,Business Administration,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Not Sure,No,No,Select,Mumbai,,,,,No,Yes,SMS Sent,60.0
b978e9bb-8960-4d23-b7e4-4db879f05a6c,607470,Landing Page Submission,Referral Sites,No,No,0,54.0,1280,4.5,SMS Sent,India,Select,Advertisements,,,No,No,No,No,No,No,No,No,,,No,No,,Mumbai,,,,,No,No,SMS Sent,60.0
e807e030-84e8-48b0-8b37-ec266bdf2813,627490,Landing Page Submission,Organic Search,No,No,0,4.0,181,4.0,SMS Sent,India,Media and Advertising,,,,No,No,No,No,No,No,No,No,,,No,No,,Mumbai,,,,,No,Yes,SMS Sent,60.0
10795eba-d165-43e7-921e-bcb722117951,586138,API,Olark Chat,No,No,1,0.0,0,0.0,Email Opened,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Select,Select,02.Medium,02.Medium,15.0,15.0,No,No,Email Opened,60.0
b48cebe1-2fa7-4918-9a84-42fd48a76b6e,580276,Landing Page Submission,Google,No,No,1,4.0,1115,4.0,Email Opened,India,Business Administration,Word Of Mouth,,,No,No,No,No,No,No,No,No,,,No,No,,Other Cities of Maharashtra,02.Medium,01.High,15.0,17.0,No,No,Email Opened,59.0
086d5cd6-c7df-4cc0-a61c-a939bbb80695,633175,API,Google,Yes,No,0,2.0,139,1.0,Email Bounced,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,,,No,No,Select,Select,,,,,No,No,Email Bounced,59.0
ad5b50cf-b098-4970-bf02-648e73636407,620677,API,Google,No,No,1,3.0,1390,3.0,Email Link Clicked,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Closed by Horizzon,Might be,No,No,Select,Select,02.Medium,02.Medium,14.0,15.0,No,No,Modified,59.0
91d58e6b-f2ab-4845-b21d-a564a6256ac1,643583,Landing Page Submission,Google,No,No,1,4.0,1075,4.0,Email Opened,India,Finance Management,Student of SomeSchool,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Closed by Horizzon,,No,No,Select,Other Metro Cities,02.Medium,02.Medium,15.0,16.0,No,No,Modified,59.0
472f29ba-9982-4837-879d-a15bc8236dd5,593203,Landing Page Submission,Direct Traffic,No,No,1,5.0,282,1.67,SMS Sent,India,Marketing Management,Student of SomeSchool,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Select,Mumbai,02.Medium,01.High,14.0,18.0,No,No,SMS Sent,59.0
7745db21-27f1-43c9-9d38-1456808772cb,619624,Landing Page Submission,Direct Traffic,No,No,1,3.0,1643,3.0,SMS Sent,India,IT Projects Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Lost to EINS,Not Sure,No,No,Select,Mumbai,,,,,No,Yes,Modified,59.0
0e6557b8-4b8d-458d-b5e2-72fe938fbe98,615320,Landing Page Submission,Direct Traffic,No,No,1,2.0,1735,2.0,Email Opened,India,"Banking, Investment And Insurance",,,,No,No,No,No,No,No,No,No,,,No,No,,Mumbai,,,,,No,Yes,Email Opened,59.0
25e02ba6-61ff-41ea-adb8-7392d4c7d2a3,588132,Landing Page Submission,Google,No,No,1,9.0,1339,3.0,Form Submitted on Website,India,Human Resource Management,Other,Working Professional,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Select,Mumbai,02.Medium,01.High,14.0,18.0,No,Yes,Modified,59.0
ad0ccafa-40a2-459e-90af-29dffdd08be5,612657,Landing Page Submission,Google,No,No,0,2.0,31,2.0,SMS Sent,India,Human Resource Management,SMS,,,No,No,No,No,No,No,No,No,,,No,No,,Other Cities,,,,,No,No,SMS Sent,59.0
1cf3a8ad-24b9-4420-a87e-8fd1640174b6,659437,API,Google,No,No,1,3.0,165,3.0,Olark Chat Conversation,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,,,No,No,Select,Select,02.Medium,02.Medium,15.0,15.0,No,No,Modified,59.0
c8ab4c62-3753-4d0a-8631-28a25052db74,632702,Landing Page Submission,Organic Search,No,No,1,3.0,191,3.0,SMS Sent,India,Travel and Tourism,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Not Sure,No,No,Select,Other Metro Cities,,,,,No,Yes,SMS Sent,59.0
76740a1b-670b-4242-9b6c-410bb0035c09,637936,Landing Page Submission,Direct Traffic,No,No,1,4.0,985,2.0,SMS Sent,India,Healthcare Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Select,Other Cities,02.Medium,02.Medium,13.0,13.0,No,Yes,SMS Sent,59.0
f7c18240-6eff-4401-879c-8f2c78285b24,646726,Landing Page Submission,Direct Traffic,No,No,1,8.0,10,4.0,SMS Sent,India,IT Projects Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Select,Mumbai,02.Medium,02.Medium,15.0,15.0,No,Yes,SMS Sent,57.99999999999999
39834555-8951-415f-8b79-02578a695eb5,619952,API,Google,No,No,1,2.0,464,2.0,SMS Sent,India,,,,,No,No,No,No,No,No,No,No,,,No,No,,,,,,,No,No,SMS Sent,57.99999999999999
7a6fc0c2-6448-4115-b53c-6da807ee760a,586345,API,Olark Chat,No,No,1,0.0,0,0.0,SMS Sent,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Select,Select,02.Medium,02.Medium,15.0,15.0,No,No,Modified,57.99999999999999
c494aca4-8c8e-4081-9784-41eb6346015e,660432,Landing Page Submission,Organic Search,No,No,1,4.0,1000,2.0,Email Opened,India,Finance Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Low in Relevance,No,No,Potential Lead,Other Cities,03.Low,01.High,11.0,18.0,No,Yes,Email Opened,57.99999999999999
d3ac3309-008b-41fe-8eb5-4efee4f7007b,647299,Landing Page Submission,Direct Traffic,No,No,1,2.0,277,2.0,SMS Sent,India,Healthcare Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Select,Mumbai,02.Medium,02.Medium,14.0,15.0,No,Yes,SMS Sent,57.99999999999999
9893aa83-61e8-4aa5-85dd-cd3d959bce3d,618729,API,Google,No,No,1,2.0,1240,1.0,Form Submitted on Website,India,IT Projects Management,Word Of Mouth,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Not Sure,No,No,Other Leads,Thane & Outskirts,,,,,No,No,Modified,57.99999999999999
da8c5ce5-52b5-4a4e-bf75-e533d2aca52c,660402,Landing Page Submission,Direct Traffic,No,No,1,7.0,1174,3.5,Email Opened,India,Human Resource Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Select,Mumbai,02.Medium,01.High,15.0,18.0,No,Yes,Email Opened,57.99999999999999
6dda2d1a-2477-48f7-ab63-c1156d33249d,639435,API,Olark Chat,No,No,1,0.0,0,0.0,Email Opened,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,,,No,No,Select,Select,01.High,02.Medium,16.0,15.0,No,No,Email Opened,57.99999999999999
3a8dd6a8-19cb-4281-9aba-fa7f01f43302,591717,API,Google,No,No,1,2.0,1105,2.0,SMS Sent,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Busy,Not Sure,No,No,Select,Select,02.Medium,02.Medium,15.0,15.0,No,No,SMS Sent,57.99999999999999
b39f4976-0479-49c7-a452-0dbc2aa45064,626815,Landing Page Submission,Google,No,No,0,5.0,2090,5.0,Email Opened,India,Marketing Management,Word Of Mouth,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Interested in other courses,Low in Relevance,No,No,Potential Lead,Mumbai,02.Medium,01.High,14.0,20.0,No,No,Modified,56.99999999999999
9c0c952e-b017-4b2a-9b14-d1e88854fba4,627315,Landing Page Submission,Google,No,No,1,2.0,251,2.0,SMS Sent,India,Finance Management,Multiple Sources,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Select,Mumbai,,,,,No,No,SMS Sent,56.99999999999999
