Prospect ID,Lead Number,Lead Origin,Lead Source,Do Not Email,Do Not Call,Converted,TotalVisits,Total Time Spent on Website,Page Views Per Visit,Last Activity,Country,Specialization,How did you hear about X Education,What is your current occupation,What matters most to you in choosing a course,Search,Magazine,Newspaper Article,X Education Forums,Newspaper,Digital Advertisement,Through Recommendations,Receive More Updates About Our Courses,Tags,Lead Quality,Update me on Supply Chain Content,Get updates on DM Content,Lead Profile,City,Asymmetrique Activity Index,Asymmetrique Profile Index,Asymmetrique Activity Score,Asymmetrique Profile Score,I agree to pay the amount through cheque,A free copy of Mastering The Interview,Last Notable Activity
4504d177-2d96-4583-a218-3f9307e21efa,657510,API,Google,No,No,0,3.0,331,3.0,Email Opened,India,,,,,No,No,No,No,No,No,No,No,,,No,No,,,02.Medium,02.Medium,13.0,15.0,No,No,Email Opened
2f05c349-17b3-4c63-adae-607a649c190c,639977,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,,Supply Chain Management,Select,Working Professional,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Select,Select,02.Medium,01.High,15.0,18.0,No,No,SMS Sent
e44a81dc-331d-4dbc-81c0-5374bf1daed1,587616,Landing Page Submission,Direct Traffic,No,No,1,2.0,70,2.0,Email Link Clicked,India,"Banking, Investment And Insurance",Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Low in Relevance,No,No,Select,Other Cities,02.Medium,02.Medium,14.0,16.0,No,Yes,Email Link Clicked
fe741172-3cf3-40f8-b7c9-f1a0c04b1079,617669,API,Olark Chat,No,No,0,0.0,0,0.0,Email Opened,,Select,Select,Student,Better Career Prospects,No,No,No,No,No,No,No,No,Already a student,Worst,No,No,Student of SomeSchool,Select,,,,,No,No,Email Opened
a7de9d7d-762f-4db5-918c-15cc3777dcad,648434,Landing Page Submission,Organic Search,No,No,0,3.0,866,3.0,SMS Sent,India,Business Administration,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Interested in other courses,Worst,No,No,Select,Other Cities of Maharashtra,03.Low,01.High,11.0,17.0,No,Yes,Modified
9ec1cafe-b019-498e-b246-7ab06167d72c,595141,API,Organic Search,No,No,1,4.0,1833,4.0,SMS Sent,India,Media and Advertising,Select,Working Professional,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Potential Lead,Select,,,,,No,No,SMS Sent
4db304cb-5b97-4e52-87db-38bdb048e683,597819,API,Olark Chat,No,No,1,3.0,1110,1.5,Email Opened,India,Human Resource Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Low in Relevance,No,No,Select,Thane & Outskirts,,,,,No,Yes,Email Opened
d35f2287-0b9e-40ba-a5b3-1922109efcdd,615466,Landing Page Submission,Direct Traffic,Yes,No,1,2.0,837,2.0,Email Bounced,India,Marketing Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Low in Relevance,No,No,Other Leads,Mumbai,,,,,No,Yes,Modified
3c96ac66-9bb2-4253-9ce3-e7d625cf1cdd,606663,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Email Opened,,Hospitality Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Closed by Horizzon,High in Relevance,No,No,Other Leads,Mumbai,,,,,No,No,Email Opened
efb1bd96-407b-4594-af89-da988d9107a7,604875,API,Olark Chat,No,No,0,0.0,0,0.0,Olark Chat Conversation,,,,,,No,No,No,No,No,No,No,No,,,No,No,,,,,,,No,No,Modified
a8db34bb-c1b7-424e-a8a2-eaba94d20db4,599539,API,Olark Chat,No,No,1,0.0,0,0.0,Email Opened,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,,,No,No,Select,Select,,,,,No,No,Email Opened
a7569168-0f4a-419c-a319-452c8a7cb2cd,610777,Landing Page Submission,Google,No,No,0,4.0,113,4.0,SMS Sent,India,Finance Management,Word Of Mouth,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,switched off,Not Sure,No,No,Select,Mumbai,,,,,No,No,SMS Sent
bb5fcf14-266a-45b6-ad4b-48d8b3b1b1a4,618341,Landing Page Submission,Direct Traffic,No,No,0,1.0,234,1.0,Converted to Lead,India,Rural and Agribusiness,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Already a student,Not Sure,No,No,Select,Mumbai,,,,,No,Yes,Modified
069c99aa-93a0-4a0f-81a8-302726a3b746,609702,Landing Page Submission,Direct Traffic,No,No,1,6.0,122,3.0,SMS Sent,India,Business Administration,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Busy,Not Sure,No,No,Select,Mumbai,,,,,No,Yes,SMS Sent
19d6451e-fcd6-407c-b83b-48e1af805ea9,579564,Landing Page Submission,Direct Traffic,Yes,No,1,8.0,1845,2.67,Email Marked Spam,Saudi Arabia,IT Projects Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,High in Relevance,No,No,Potential Lead,Mumbai,02.Medium,01.High,15.0,17.0,No,No,Email Marked Spam
59d2f9c6-d03e-4c51-8324-0c76feb19df6,627106,Lead Add Form,Reference,No,No,1,,1687,,,,Human Resource Management,Select,Working Professional,Better Career Prospects,No,No,No,No,No,No,No,No,Closed by Horizzon,Low in Relevance,No,No,Potential Lead,Mumbai,,,,,No,No,Modified
5fb2aa8f-13a9-4c09-b73d-478b2a0c78c3,603610,Landing Page Submission,Organic Search,No,No,1,10.0,1259,10.0,SMS Sent,India,International Business,,,,No,No,No,No,No,No,No,No,,,No,No,,Mumbai,,,,,No,Yes,Modified
99e99cfa-0a8c-44a9-840e-052cce0e8c74,622433,API,Olark Chat,No,No,0,0.0,0,0.0,Olark Chat Conversation,,,,,,No,No,No,No,No,No,No,No,,,No,No,,,,,,,No,No,Modified
b00a85a0-cb15-4cd5-b563-b3dc9210b071,642361,Landing Page Submission,Direct Traffic,No,No,1,2.0,1232,2.0,SMS Sent,India,Supply Chain Management,Select,Working Professional,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Select,Mumbai,02.Medium,01.High,15.0,18.0,No,Yes,SMS Sent
0006d10a-eb01-4ba9-92e2-ad78588b2a40,652852,API,Google,No,No,0,4.0,1596,4.0,Email Opened,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,,No,No,Select,Select,02.Medium,02.Medium,15.0,15.0,No,No,Email Opened
3f742774-0dc3-43e9-909a-ee2acb18530e,589299,API,Olark Chat,No,No,0,0.0,0,0.0,Olark Chat Conversation,,Supply Chain Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Graduation in progress,Not Sure,No,No,Select,Select,03.Low,02.Medium,12.0,15.0,No,No,Modified
b334c270-4d47-4ff7-8cd6-78704e4ec990,605130,Landing Page Submission,Organic Search,No,No,1,4.0,991,4.0,Email Opened,India,Marketing Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,High in Relevance,No,No,Potential Lead,Mumbai,,,,,No,No,Email Opened
753f7d29-a44d-4e3f-8d75-0671d8fd7ff8,619894,Landing Page Submission,Direct Traffic,No,No,1,4.0,929,4.0,SMS Sent,India,IT Projects Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Select,Other Metro Cities,,,,,No,Yes,SMS Sent
2c0b2139-7541-4724-89ff-7b4e76ee62a5,634024,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,,Human Resource Management,Select,Working Professional,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Potential Lead,Select,,,,,No,No,SMS Sent
bb3b2d13-d320-41a4-9cd1-5b45720c4b92,612740,Landing Page Submission,Google,No,No,1,4.0,827,4.0,Page Visited on Website,India,Finance Management,Other,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Low in Relevance,No,No,Other Leads,Mumbai,,,,,No,No,Modified
15b8b16b-b728-4417-b524-bb9d30346a97,630010,Landing Page Submission,Direct Traffic,No,No,1,4.0,2094,4.0,SMS Sent,India,E-Business,Select,Working Professional,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Select,Mumbai,,,,,No,Yes,SMS Sent
c84ae8cf-d1eb-41cb-ace9-3a766643a810,628429,API,Olark Chat,No,No,0,0.0,0,0.0,Email Opened,,,,,,No,No,No,No,No,No,No,No,,,No,No,,,,,,,No,No,Email Opened
47749beb-341c-4d23-bcfc-af6bdffa0594,645755,API,Olark Chat,No,No,1,0.0,0,0.0,Email Opened,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,,,No,No,Select,Select,02.Medium,02.Medium,15.0,15.0,No,No,Email Opened
01638a1b-677b-4de9-83b6-a67a9004a4aa,590360,API,Organic Search,No,No,1,5.0,1268,5.0,Email Opened,India,,,,,No,No,No,No,No,No,No,No,,,No,No,,,02.Medium,02.Medium,14.0,15.0,No,No,Modified
5cb323d5-d463-4ce1-90f9-aaf2c0b1d669,619240,Landing Page Submission,Direct Traffic,No,No,1,10.0,1619,3.33,Page Visited on Website,India,Human Resource Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Closed by Horizzon,High in Relevance,No,No,Potential Lead,Mumbai,,,,,No,Yes,Page Visited on Website
adf9abe1-3539-4bec-96d1-cb8db5487efc,607774,Landing Page Submission,Direct Traffic,No,No,1,3.0,1287,3.0,SMS Sent,India,"Banking, Investment And Insurance",Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Select,Mumbai,,,,,No,Yes,SMS Sent
d6e702c3-a91a-42e0-9ff5-98b9dc924c24,628411,API,Google,No,No,0,2.0,114,2.0,Email Opened,India,,,,,No,No,No,No,No,No,No,No,,,No,No,,,,,,,No,No,Email Opened
2cdddcde-6d53-4721-9b7a-e1c59e277718,644288,Landing Page Submission,Direct Traffic,No,No,0,3.0,250,3.0,SMS Sent,India,Marketing Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Not doing further education,Worst,No,No,Select,Mumbai,02.Medium,01.High,14.0,18.0,No,Yes,Modified
aee160e1-3e1e-4564-a32a-ff4c32d7db7f,641934,API,Google,No,No,0,3.0,131,1.0,Email Opened,India,,,,,No,No,No,No,No,No,No,No,,,No,No,,,02.Medium,02.Medium,14.0,15.0,No,No,Email Opened
249bcbe8-20fd-4f87-8f73-9b66e6a057cb,609354,API,Olark Chat,No,No,0,0.0,0,0.0,Olark Chat Conversation,,,,,,No,No,No,No,No,No,No,No,,,No,No,,,02.Medium,02.Medium,15.0,15.0,No,No,Modified
72ef2d6f-db96-4470-afab-36edfd328a5c,616149,Landing Page Submission,Google,No,No,1,4.0,1081,4.0,SMS Sent,India,Finance Management,Advertisements,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Select,Other Cities of Maharashtra,,,,,No,No,SMS Sent
8efac8a3-f7d2-46d5-a17f-b0f22d6853c5,623768,Landing Page Submission,Google,No,No,0,4.0,245,4.0,Email Opened,India,Finance Management,Online Search,Working Professional,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,Might be,No,No,Select,Thane & Outskirts,,,,,No,No,Email Opened
8a2220e9-c335-464a-8caa-59b62b218d46,582736,Landing Page Submission,Direct Traffic,Yes,No,0,3.0,471,3.0,Email Bounced,India,IT Projects Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Already a student,Worst,No,No,Potential Lead,Thane & Outskirts,02.Medium,02.Medium,14.0,16.0,No,No,Modified
7d3d316d-20ef-4fb9-a779-6808400a4204,602305,API,Olark Chat,No,No,0,0.0,0,0.0,Olark Chat Conversation,,,,,,No,No,No,No,No,No,No,No,,,No,No,,,,,,,No,No,Olark Chat Conversation
6b66fc88-11ed-439f-b2c5-3fcb3295e9c8,612000,API,Olark Chat,No,No,1,0.0,0,0.0,SMS Sent,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Not Sure,No,No,Select,Select,,,,,No,No,SMS Sent
9bce5fbc-8d57-4dc9-8f82-fd11d94d9969,614238,Landing Page Submission,Direct Traffic,No,No,1,2.0,1380,2.0,SMS Sent,India,Marketing Management,Multiple Sources,,,No,No,No,No,No,No,No,No,,,No,No,,Other Cities,,,,,No,No,SMS Sent
13931a86-7053-4522-af99-9e6ae1a6e9b8,602666,Landing Page Submission,Google,No,No,0,4.0,913,4.0,Olark Chat Conversation,India,International Business,Word Of Mouth,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Interested in other courses,Worst,No,No,Other Leads,Mumbai,,,,,No,No,Modified
263b90ba-5fc2-4422-a917-b323864605e1,641576,Landing Page Submission,Google,No,No,1,10.0,825,5.0,SMS Sent,India,"Banking, Investment And Insurance",Online Search,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Select,Mumbai,01.High,01.High,16.0,18.0,No,No,SMS Sent
b68dbcc1-11f9-452c-ba6a-4bfafde751df,636348,Landing Page Submission,Google,No,No,0,2.0,302,2.0,Form Submitted on Website,India,IT Projects Management,Student of SomeSchool,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Not doing further education,Low in Relevance,No,No,Other Leads,Mumbai,03.Low,02.Medium,12.0,15.0,No,No,Modified
e89bab68-d8cf-4844-82bf-66dd87ce03f1,605617,Landing Page Submission,Google,No,No,0,5.0,185,2.5,Email Opened,India,"Banking, Investment And Insurance",Online Search,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Interested  in full time MBA,Worst,No,No,Other Leads,Mumbai,,,,,No,No,Email Opened
c3419a44-4668-484d-ada5-f4e6e76ce73e,614570,Landing Page Submission,Direct Traffic,No,No,0,4.0,154,4.0,Page Visited on Website,India,Finance Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,switched off,Not Sure,No,No,Other Leads,Thane & Outskirts,,,,,No,No,Page Visited on Website
4cc6f35b-bba3-4e7a-90fa-a2a1764a10bb,659106,Landing Page Submission,Google,No,No,1,5.0,1603,5.0,Email Opened,India,Operations Management,Online Search,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,High in Relevance,No,No,Potential Lead,Mumbai,02.Medium,01.High,14.0,20.0,No,No,Email Opened
7bd9ca6a-000b-40f5-8583-47a0f0561bde,588435,API,Organic Search,No,No,0,2.0,598,2.0,Converted to Lead,India,,,,,No,No,No,No,No,No,No,No,,,No,No,,,02.Medium,02.Medium,15.0,15.0,No,No,Modified
e476a031-6ffe-4645-b4f6-7f7db5be4567,584182,Landing Page Submission,Direct Traffic,No,No,0,2.0,1381,2.0,Email Opened,India,Retail Management,Select,Working Professional,Better Career Prospects,No,No,No,No,No,No,No,No,Interested in other courses,Low in Relevance,No,No,Select,Other Metro Cities,02.Medium,02.Medium,15.0,16.0,No,Yes,Modified
6642edff-47b7-4548-8974-3dbea0789e70,580401,Landing Page Submission,Organic Search,No,No,0,17.0,119,2.83,Page Visited on Website,India,Finance Management,Online Search,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,Not Sure,No,No,Potential Lead,Mumbai,02.Medium,01.High,15.0,20.0,No,No,Page Visited on Website
bfd67f9b-4ed8-41ba-8013-cf01a6335e75,627548,Landing Page Submission,Google,No,No,0,5.0,323,1.67,Email Opened,India,Business Administration,Multiple Sources,,,No,No,No,No,No,No,No,No,,,No,No,,Mumbai,,,,,No,No,Email Opened
c7748892-cd82-4023-810f-f00ba97154ad,648066,Landing Page Submission,Google,No,No,0,3.0,174,3.0,Unreachable,India,Human Resource Management,Online Search,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,switched off,Might be,No,No,Select,Other Cities of Maharashtra,02.Medium,01.High,13.0,17.0,No,No,Modified
97a50974-e726-49d3-bd55-6a1368bde820,642278,Landing Page Submission,Google,No,No,0,3.0,1334,3.0,Email Opened,India,Human Resource Management,Online Search,,,No,No,No,No,No,No,No,No,,,No,No,,Thane & Outskirts,02.Medium,01.High,14.0,17.0,No,No,Email Opened
1ea9d6f6-28d7-4708-8f26-fb81a0261448,655159,Landing Page Submission,Google,No,No,0,4.0,825,4.0,Email Opened,India,Operations Management,Student of SomeSchool,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,Not Sure,No,No,Select,Mumbai,02.Medium,01.High,13.0,18.0,No,No,Email Opened
a2e64424-5fdc-482a-934b-c14b49d7661a,617816,Landing Page Submission,Direct Traffic,No,No,1,10.0,1669,2.5,Email Opened,India,E-COMMERCE,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Closed by Horizzon,Might be,No,No,Potential Lead,Other Cities,01.High,02.Medium,16.0,15.0,No,Yes,Email Opened
ebfc81ea-7a75-4c5c-96a0-e9e76166e00c,651270,API,Direct Traffic,Yes,No,0,2.0,396,2.0,Email Bounced,India,,,,,No,No,No,No,No,No,No,No,,,No,No,,,02.Medium,02.Medium,14.0,15.0,No,No,Modified
191d0dd6-cc52-49a0-9c02-60cf6ae9b0c1,627996,Landing Page Submission,Google,No,No,0,3.0,365,3.0,Page Visited on Website,India,Human Resource Management,Student of SomeSchool,,,No,No,No,No,No,No,No,No,,,No,No,,Mumbai,,,,,No,No,Modified
6c958747-6f43-45ae-aec2-546de11e4711,650654,Landing Page Submission,Organic Search,No,No,0,6.0,406,3.0,Email Opened,India,IT Projects Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,Might be,No,No,Select,Mumbai,03.Low,02.Medium,12.0,15.0,No,Yes,Email Opened
56a8fdd1-0aac-449f-9bc1-2ee49cb35aa2,652987,Landing Page Submission,Google,No,No,0,2.0,33,2.0,Email Opened,India,Finance Management,Online Search,,,No,No,No,No,No,No,No,No,,,No,No,,Mumbai,02.Medium,01.High,13.0,18.0,No,No,Email Opened
a01fc373-3b63-4c0d-98a9-a5a9e34725d7,632815,Landing Page Submission,Google,No,No,0,4.0,59,4.0,Page Visited on Website,India,Marketing Management,SMS,,,No,No,No,No,No,No,No,No,,,No,No,,Mumbai,,,,,No,No,Page Visited on Website
722962cb-c2c5-474b-9c10-b326bdd2d3b9,579992,Landing Page Submission,Google,No,No,1,6.0,612,6.0,SMS Sent,India,"Banking, Investment And Insurance",Word Of Mouth,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,High in Relevance,No,No,Potential Lead,Thane & Outskirts,02.Medium,01.High,14.0,19.0,No,No,SMS Sent
08e29fd2-d2f7-4b8b-a888-c781acad7ba3,591933,API,Olark Chat,No,No,1,0.0,0,0.0,SMS Sent,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Select,Select,01.High,02.Medium,16.0,15.0,No,No,SMS Sent
9c66c9c3-eb45-48c0-b52d-820dcdbf07e9,582315,API,Olark Chat,No,No,0,0.0,0,0.0,Email Opened,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,,No,No,Potential Lead,Select,02.Medium,02.Medium,14.0,16.0,No,No,Email Opened
ebd28690-d765-4da3-99b8-732480ef0892,607231,API,Olark Chat,No,No,0,0.0,0,0.0,Email Opened,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,switched off,,No,No,Select,Select,,,,,No,No,Email Opened
24a76d82-9e52-45ba-9cd7-7418de98b708,603283,Landing Page Submission,Direct Traffic,No,No,0,9.0,223,9.0,Converted to Lead,India,"Banking, Investment And Insurance",Word Of Mouth,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Not doing further education,Might be,No,No,Select,Mumbai,,,,,No,No,Modified
0dbcf937-2e15-4ecb-a796-a5a8e824fd1f,644182,Landing Page Submission,Google,No,No,0,12.0,348,3.0,Converted to Lead,India,Finance Management,Word Of Mouth,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Interested in other courses,Worst,No,No,Other Leads,Mumbai,02.Medium,01.High,14.0,18.0,No,No,Modified
41b1393d-de74-4e5a-a7e2-645563c39ddb,633312,Landing Page Submission,Google,No,No,1,3.0,734,3.0,Email Opened,India,Business Administration,Select,Housewife,Better Career Prospects,No,No,No,No,No,No,No,No,Closed by Horizzon,Low in Relevance,No,No,Potential Lead,Thane & Outskirts,02.Medium,01.High,15.0,19.0,No,Yes,Modified
abc8f41a-98ac-4e9a-8be7-4257a62e1f05,614038,Landing Page Submission,Direct Traffic,No,No,1,2.0,1486,2.0,SMS Sent,India,IT Projects Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Select,Other Cities of Maharashtra,,,,,No,Yes,SMS Sent
9fe0a3d6-404d-4ef8-99d8-ce2a4d858ed5,580313,API,Olark Chat,No,No,0,0.0,0,0.0,Olark Chat Conversation,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Still Thinking,Not Sure,No,No,Potential Lead,Select,03.Low,02.Medium,12.0,16.0,No,No,Modified
a9c27470-97cc-4ccc-8717-abe2bef514b0,657092,API,Organic Search,No,No,0,11.0,188,5.5,Email Link Clicked,India,,,,,No,No,No,No,No,No,No,No,,,No,No,,,02.Medium,02.Medium,14.0,15.0,No,No,Email Link Clicked
27b56311-d3cd-4bb0-89aa-37b5bd86df79,593868,API,Olark Chat,No,No,0,3.0,190,3.0,Olark Chat Conversation,India,Business Administration,Online Search,,,No,No,No,No,No,No,No,No,,,No,No,,Mumbai,02.Medium,02.Medium,13.0,16.0,No,No,Modified
f4c0bf69-e037-416a-b989-d28576a50ba3,656948,API,Organic Search,No,No,1,7.0,950,2.33,Email Opened,India,Human Resource Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Potential Lead,Select,02.Medium,02.Medium,15.0,16.0,No,No,Email Opened
c2df0f0f-a4cc-4133-9059-cf133e5b8888,614140,API,Olark Chat,No,No,0,0.0,0,0.0,Olark Chat Conversation,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,,No,No,Select,Select,,,,,No,No,Olark Chat Conversation
aef3782b-5a2e-4d9e-85c0-a9a291568890,619524,API,Organic Search,No,No,1,7.0,68,7.0,Email Opened,India,Marketing Management,Select,Businessman,Better Career Prospects,No,No,No,No,No,No,No,No,,,No,No,Potential Lead,Other Cities,,,,,No,No,Email Opened
5eb75dd8-37e2-4035-8e7a-d1511d05f929,629912,API,Olark Chat,No,No,0,0.0,0,0.0,Unreachable,,,,,,No,No,No,No,No,No,No,No,,,No,No,,,,,,,No,No,Unreachable
7543fd0b-8499-44f9-997c-b8e4642b039e,581908,Landing Page Submission,Direct Traffic,No,No,0,6.0,44,3.0,SMS Sent,India,Media and Advertising,Advertisements,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,invalid number,Worst,No,No,Potential Lead,Mumbai,02.Medium,01.High,14.0,19.0,No,No,SMS Sent
